danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,track.name,user
0.653,0.553,8,-6.888,0,0.236,0.0799,0,0.313,0.468,118.004,6piGXG0H9AybPDVnwwIMao,197541,4,Do U Dirty,Jillian
0.562,0.688,4,-5.353,1,0.0794,0.0391,0,0.235,0.707,79.979,5clYhUpqYzy0Fdz3TdtZ3j,201720,4,Escape,Jillian
0.691,0.769,7,-4.669,1,0.211,0.216,0,0.326,0.563,158.018,7EJnwLAomcpc265mbt1maV,224117,4,Too Much,Jillian
0.607,0.557,1,-4.501,1,0.0345,0.148,0,0.092,0.351,180.081,466nTkRePUO44ptVwsvGYJ,170978,4,Get Like,Jillian
0.556,0.723,0,-5.338,1,0.149,0.0293,0,0.13,0.555,110.628,4cA6e3U7mtJfAOq3dWNAUZ,219596,4,In My Feelings,Jillian
0.435,0.383,0,-5.389,0,0.0331,0.515,0,0.0968,0.209,71.376,57J6Q5l6AFeZZYiU2UGPRq,202631,3,Hold Me By The Heart,Jillian
0.448,0.795,5,-5.639,1,0.359,0.0959,0.00146,0.158,0.473,132.72,1lgIfLiB4abFQR90h7gRcC,188844,5,Thank You,Jillian
0.564,0.568,5,-7.091,0,0.248,0.0531,1.41e-4,0.164,0.417,191.923,32rbXXATG6keHt8tcVieuX,211733,4,I Wanna Be,Jillian
0.465,0.446,10,-8.336,0,0.0433,0.102,0,0.321,0.131,121.801,3xu9SmOgRdYxs0QTo3L4vl,177773,4,Gangsta (From Suicide Squad The Album),Jillian
0.787,0.308,5,-14.629,1,0.0656,0.629,0.0946,0.084,0.12,96.987,0WN73YbRHlpKwF1cDCn1ht,99192,4,One Missed Call Intro,Jillian
0.848,0.482,11,-7.028,1,0.0615,0.00535,4.64e-4,0.109,0.883,145.016,5KJLSjvUeYjSIXxhPnA2xD,187056,4,Too Good,Jillian
0.899,0.58,7,-7.892,1,0.099,0.439,0.00471,0.0634,0.741,108.99,6DVRtQDIi2ciBcCGz7Shs3,251328,4,Bad Decisions,Jillian
0.511,0.489,8,-9.669,0,0.342,0.519,0.00626,0.0967,0.293,117.29,4I0HsxsarX36eDibgdaNOz,235152,4,2:30,Jillian
0.554,0.519,4,-6.114,0,0.282,0.051,4.15e-4,0.0668,0.473,80.994,2VwO1y36OPhb2ITD1l5sTV,168816,4,Nothin' to Talk About,Jillian
0.813,0.564,10,-7.854,0,0.0729,0.551,8.64e-4,0.579,0.314,111.038,3exAxKPFEKDf8469PeLObE,147096,4,Pull Up Interlude,Jillian
0.807,0.56,9,-8.632,0,0.249,0.0933,3.61e-5,0.116,0.516,87.48,0oblE8jy4Yj8K8Cdsqo70S,239520,4,Sleepy Brown,Jillian
0.743,0.675,8,-4.267,0,0.0953,0.0251,7.17e-4,0.0685,0.59,92.909,1KGi9sZVMeszgZOWivFpxs,214400,4,No Scrubs,Jillian
0.288,0.473,5,-8.159,0,0.0327,0.479,0.726,0.353,0.34,136.378,2fILUVwIPsmeDlGu57c7Ei,147333,3,Everything Was Beautiful,Jillian
0.629,0.747,0,-5.93,0,0.0489,0.138,2.68e-5,0.118,0.425,118.04,5af11TlB55KORCfWyKAfr1,239333,4,Alexis Texas,Jillian
0.547,0.61,7,-5.92,0,0.0456,0.273,4.02e-5,0.621,0.315,90.949,0NCt2OoqfdO5OhDYT8mHGR,199440,4,I Don't Love You,Jillian
0.472,0.756,7,-5.587,1,0.0396,0.0559,0.00922,0.141,0.27,139.988,7zqI4tCIsek2CWObhoL3vH,263787,4,Florida Blues,Jillian
0.422,0.536,9,-6.345,1,0.0356,0.598,2.36e-6,0.14,0.0753,118.74,0gt5VHaANRIy3V1yu3P4Mi,244413,4,Hatefuck,Jillian
0.305,0.667,5,-4.081,0,0.036,0.463,1.33e-4,0.296,0.431,152.805,49xgAzvKsPruJ43VpDjBD9,226680,4,Diamond Days,Jillian
0.58,0.769,0,-6.34,1,0.476,0.129,0,0.166,0.347,83.834,58AIs9kqVTUAl7Is9VPP0n,165360,4,After You Left,Jillian
0.561,0.752,5,-7.336,0,0.58,0.0707,0,0.414,0.719,134.327,7MIGNUCE2lKsWXHjUT4EHO,162013,4,Zipporah,Jillian
0.799,0.779,10,-6.963,0,0.22,0.0201,7.17e-5,0.362,0.821,106.05,5q3KB1x3ijlmigg9nNJ3uE,183040,4,Dark Skin Women,Jillian
0.727,0.616,7,-11.139,0,0.318,0.206,0,0.098,0.483,117.54,2LvpVkv0z8oFMcc048FfJd,191093,4,Spectrum,Jillian
0.724,0.704,1,-8.797,1,0.247,0.0412,0,0.107,0.497,135.027,6Yh1OsdY5IMeUHPMplkQj2,186067,4,Dance On Me,Jillian
0.442,0.446,9,-11.354,0,0.786,0.278,0,0.308,0.295,51.539,60ZZNXIdwgUGkVGRt7foLT,161080,4,Late Night (feat. Masego),Jillian
0.804,0.823,11,-5.587,0,0.175,0.0572,0,0.418,0.384,115.037,0M6gonJgoyBQsE42aWE5tW,220133,4,Unique (feat. Anderson .Paak),Jillian
0.725,0.53,4,-10.999,0,0.135,0.0239,9.76e-6,0.631,0.331,92.08,2EtJ5lVcs8x9m7I0dc4fck,180107,4,Polarized (feat. Demo-Taped),Jillian
0.764,0.601,1,-10.647,0,0.371,0.0946,1.17e-4,0.879,0.409,94.807,4sH2Oc6BkJgDXvYLinK0sw,119547,4,New Black,Jillian
0.739,0.496,10,-10.21,0,0.409,0.649,1.84e-5,0.0863,0.784,135.232,1l9gHvHqUdu8RrA1GSIi65,252173,4,See I Miss,Jillian
0.78,0.27,3,-11.649,0,0.0618,0.573,1.71e-5,0.108,0.191,104.919,0ZytmhLxxgXIppFb3eiPQm,229530,4,Gravity,Jillian
0.391,0.301,0,-19.734,1,0.15,0.906,0.00207,0.231,0.104,110.863,2rjeFqVZozFQmEACEOq0iJ,83273,4,Consciousness (Intro),Jillian
0.856,0.509,5,-9.922,0,0.258,0.0956,0.277,0.12,0.0916,101.921,1iy3W918o6RRlN7y8x04L7,195152,4,Headlines,Jillian
0.667,0.492,5,-7.432,0,0.301,0.138,0.0109,0.0801,0.538,101.944,46NoOBe8VfQdQwiAUUtYCQ,201500,4,Otherside,Jillian
0.644,0.0596,6,-24.522,1,0.624,0.678,0,0.0943,0.386,134.11,3uSFMhYsZJZVzZ7cdwnH31,54500,3,(Interlude),Jillian
0.849,0.301,8,-10.958,0,0.054,0.0949,8.48e-6,0.341,0.33,124.971,2rGA2yIBj0rn3G8cj3xfvf,232551,4,What You Mean to Me,Jillian
0.705,0.263,7,-14.206,0,0.254,0.599,7.47e-5,0.122,0.141,121.963,20XxBjrjYWuQ35ilhbBfHV,264067,4,Run,Jillian
0.921,0.374,6,-9.451,1,0.0652,0.00846,0.837,0.371,0.769,113.003,5LoBsMFF6hmzlH5gwOvppw,165554,4,Untitled (Funk #2),Jillian
0.896,0.445,7,-12.182,1,0.168,0.0501,0.0011,0.125,0.552,117.021,3THEQRVdzib0MYFajmqsr0,353594,4,Glide,Jillian
0.685,0.407,7,-10.484,1,0.0917,0.35,2.38e-4,0.359,0.146,102.982,5A0GWSBESInDWVR8jADYpF,228368,4,Pearl,Jillian
0.328,0.0206,3,-24.329,1,0.0419,0.982,0.92,0.113,0.0603,121.634,76ZaUtvSA27CdupLKHVmii,127828,4,Awake (Outro),Jillian
0.848,0.465,1,-9.029,0,0.0524,0.577,0.0543,0.101,0.621,94.02,1CdEcheLJU6SgxnbFEj2WX,261933,4,Moving On and Getting Over,Jillian
0.349,0.338,0,-7.793,1,0.0292,0.62,0.00799,0.128,0.391,182.842,0GWS6wkQrqZd0BAhq28haq,213933,3,Changing,Jillian
0.715,0.59,7,-7.855,1,0.0286,0.652,5.51e-4,0.0627,0.395,119.966,2ZrIGSO7RUz0Di1QrrqiI9,211840,4,Love on the Weekend,Jillian
0.509,0.132,7,-14.004,1,0.0322,0.985,0.0025,0.135,0.306,136.968,2uuupTirBvf7iQ8mWN7v1O,189320,4,You're Gonna Live Forever in Me,Jillian
0.563,0.466,2,-9.467,0,0.106,0.398,0,0.162,0.176,149.621,5z1cveQ7uNn5BF9e0oDQNq,215825,4,Valley Girls,Jillian
0.324,0.828,7,-3.223,1,0.247,0.183,0,0.94,0.412,152.913,5l5GpkS9TSmk6Swp06z2x5,214632,4,Fumes,Jillian
0.776,0.513,5,-6.757,1,0.0872,0.392,0,0.0642,0.813,153.934,5vVGNJTFUrDiZH6OUyQxul,158571,4,4u,Jillian
0.671,0.43,10,-9.848,0,0.121,0.851,0,0.118,0.389,74.031,5VNzzfkW4r0D1eFtHOE6fk,176757,4,I Needed You,Jillian
0.656,0.413,11,-11.592,1,0.0624,0.147,0,0.16,0.492,144.069,6ZwF6OlpBD3NQkf0Hm9LMT,185556,4,Ain't Trippin,Jillian
0.707,0.707,11,-6.161,0,0.0375,0.0306,0,0.127,0.231,104.039,7xjLcYFdQIMCcijPH7zxCc,223296,4,90210,Jillian
0.444,0.57,5,-8.152,1,0.065,0.145,7.65e-6,0.128,0.331,96.982,0CiKrD0KXhMmfuN8qHI233,192990,4,Ain't Love,Jillian
0.63,0.5,1,-8.755,0,0.0611,0.611,4.04e-5,0.114,0.315,144.871,6MxhAD7FwoBQabntab2qG9,245172,4,Idfc,Jillian
0.511,0.399,1,-10.048,0,0.093,0.367,0,0.113,0.394,137.023,5N4BWQiWT1CpqtVKoFBtlE,185693,4,Waste Away,Jillian
0.766,0.64,0,-8.899,1,0.0345,0.051,0,0.237,0.67,100.044,1FxxHxLXCG8eB2sUnUepP1,165600,4,Dirty Laundry,Jillian
0.643,0.521,6,-7.966,1,0.0516,0.241,0,0.0896,0.678,159.964,0hd86fx5OS5MlIFEPmSD5X,198000,4,My Heart Is Lost,Jillian
0.612,0.536,10,-6.537,0,0.157,0.697,0,0.131,0.603,132.251,7qhVTVHRlhS1AWS7bPzvW4,184636,4,Deadroses,Jillian
0.668,0.615,10,-8.519,0,0.031,0.32,0.735,0.123,0.407,119.972,1pf0ExlXmKy2c3n7dfVRZQ,180772,4,If I Had Said to You,Jillian
0.624,0.678,9,-6.439,0,0.0422,0.608,0.00232,0.472,0.436,128.981,4VDe2U47uHbxW0L0ka2nUH,261799,4,Lady Bug Bossa,Jillian
0.494,0.793,9,-8.8,0,0.033,0.674,0.93,0.131,0.775,148.004,1VVqAuaP03XUWOPEBYYBZU,465973,4,Via Beato Angelico,Jillian
0.71,0.421,7,-6.673,1,0.0369,0.7,2.21e-6,0.147,0.363,109.92,36HxPOBFIPxM3nZtoIU9a6,175288,4,Dolce Vita,Jillian
0.748,0.578,8,-9.101,1,0.0464,0.796,0.00512,0.108,0.928,95.981,53fHUVVhU3MjuXOWJEoOCF,231120,4,O Passarinho,Jillian
0.395,0.785,0,-9.146,1,0.0467,0.219,0.872,0.0712,0.792,110.046,6z71To7dU21WaaEqStUCf2,432613,4,Sofisticata - Nicola Conte's Soft Samba Mix,Jillian
0.723,0.642,7,-7.388,1,0.0463,0.456,0.9,0.092,0.693,87.979,4GoFVBTQGTvjHdRTq1uyuj,258898,4,Bossa 60,Jillian
0.574,0.406,7,-8.127,0,0.0291,0.522,0.0309,0.251,0.399,120.054,4uy7CP8psHTpqZEp8Iwzjx,259787,4,Apaixonada,Jillian
0.68,0.549,0,-10.912,0,0.0279,0.664,0.874,0.253,0.7,105.995,0sE0PZbQi3RwGau1ERXENP,304453,4,Vox Media,Jillian
0.476,0.919,2,-5.265,0,0.0459,0.00712,0,0.456,0.683,159.827,6wQU17JSlwLynxbpsD5SzZ,208893,4,Un estate fa,Jillian
0.693,0.523,2,-10.444,0,0.0419,0.153,3.27e-4,0.218,0.82,90.187,6tj7vDzUf4MTBy18aGzisi,282080,4,On a Clear Day - Sungata T Experience Remix,Jillian
0.79,0.691,0,-9.271,0,0.0363,0.252,0.0741,0.349,0.687,114.017,7qi1X6pAM5ZO2jOdElQnYl,262227,4,Astrao,Jillian
0.564,0.552,11,-8.898,0,0.0428,0.469,1.8e-4,0.0969,0.6,161.902,5L2O5uH6IyRok4tYpOrQVa,235373,4,Come prima,Jillian
0.513,0.788,1,-7.991,1,0.0388,0.056,0.912,0.789,0.958,110.032,4kqILTda8WBQgFDYhZumKy,423320,3,Las Chicas,Jillian
0.403,0.615,2,-10.224,1,0.0705,0.036,1.13e-4,0.184,0.874,84.485,4oxbFsGYe64BCqnwlYoiry,386520,4,L'uomo della sabbia,Jillian
0.547,0.847,7,-12.218,1,0.0455,0.00424,0.787,0.449,0.796,202.05,1ps9xHfwlCKeXv3wibdLGe,323613,4,Peter Pan's Syndrome,Jillian
0.681,0.76,7,-7.442,1,0.0378,0.765,0.881,0.109,0.686,101.99,2eFxyK2WyPQnxBGD1vbcgs,311880,4,La Isla Del Amor,Jillian
0.299,0.273,0,-10.635,0,0.032,0.676,0.847,0.128,0.0364,129.961,1JFqCy5si4lD0swB7hmUXP,434013,3,The Sicilian,Jillian
0.657,0.854,8,-7.862,1,0.0432,2.95e-4,0.151,0.0736,0.861,178.065,1Fc1TNaAYf04Qfi2ZTL2cn,153813,4,L'amore Che Verrà,Jillian
0.55,0.646,6,-10.482,0,0.0297,0.0641,0.0811,0.101,0.485,110.019,6wNcut1ZbX06R1hoXcEnji,225720,4,Hotel Capri,Jillian
0.624,0.679,2,-9.587,1,0.0298,0.715,0,0.351,0.939,105.252,09m4KLSqotQeWr9505t2GE,167200,4,Two Lovers - Single Version / Mono,Jillian
0.381,0.623,2,-8.327,0,0.0358,0.62,0,0.212,0.962,201.385,0GUDH9hImhoj954H8KFpYW,162733,4,Your Old Stand By,Jillian
0.693,0.539,10,-8.639,1,0.0436,0.709,2.84e-6,0.18,0.9,126.551,1HXaWuo6u6G3VvwO6Ir2Re,173040,4,My Guy,Jillian
0.724,0.597,0,-8.156,1,0.0294,0.722,0,0.336,0.916,115.891,7JQSSOondrSCmN5Sm7Kvi8,151800,4,The One Who Really Loves You,Jillian
0.724,0.626,11,-8.451,0,0.0356,0.765,0,0.231,0.966,113.525,3Zd25IVFm9VnIDu95TaHXH,165360,4,You Beat Me To The Punch - Single Version / Mono,Jillian
0.627,0.49,2,-9.399,1,0.0702,0.632,0.00171,0.316,0.895,133.975,3nBzI7PjzcD0emsy8l6tfa,173267,4,What's Easy For Two Is So Hard For One,Jillian
0.648,0.503,9,-11.676,0,0.0281,0.612,1.29e-6,0.0962,0.942,109.434,46nRHxEQGhYyl148amjyxd,172200,4,Laughing Boy,Jillian
0.607,0.539,8,-10.138,1,0.0309,0.377,1.37e-6,0.097,0.684,108.215,60w21wRShyohL9IA1zY5yS,150600,4,Once Upon A Time - Single Version / Mono,Jillian
0.474,0.728,2,-6.333,1,0.0373,0.442,0,0.0811,0.684,130.41,3p2xLi4pxWf81NeuBKhR6E,168800,4,I Don't Want To Take A Chance - Single Version / Mono,Jillian
0.479,0.672,3,-7.825,1,0.0341,0.481,0,0.137,0.938,76.482,53eb2LAQeMT5WpXTZK5muB,150560,4,You Lost The Sweetest Boy,Jillian
0.584,0.721,7,-9.389,1,0.0306,0.618,0,0.389,0.946,124.338,3u8mT8CIGKbpmSB6OcCNKT,172307,4,Bye Bye Baby - Single Version / Mono,Jillian
0.595,0.416,10,-10.957,0,0.0366,0.536,0,0.293,0.185,74.556,3MWlVSkoLS1e66nlZ2tuWJ,127880,4,For Whom The Bell Tolls,Jillian
0.744,0.43,3,-10.604,0,0.309,0.455,2.73e-6,0.126,0.266,92.039,6AGON2BGdPmPMJGiiNuuwl,201667,4,Immortal,Jillian
0.657,0.421,9,-11.378,1,0.412,0.352,2.18e-4,0.187,0.181,174.063,6I6NX6tjGsxFAsIfGzY9lJ,264747,4,Deja Vu,Jillian
0.87,0.386,7,-7.843,0,0.0684,0.745,1.3e-4,0.122,0.642,119.91,2z3joGXrdGL2iEjIKQTiN1,194347,3,Ville Mentality,Jillian
0.74,0.523,11,-10.753,0,0.233,0.666,0.00142,0.0968,0.235,97.063,3pjUyVbFmM96tYhSaKJwTt,331480,4,Change,Jillian
0.898,0.283,6,-12.335,0,0.356,0.319,3.83e-4,0.11,0.469,138.97,0utlOiJy2weVl9WTkcEWHy,216520,4,Neighbors,Jillian
0.698,0.487,7,-9.887,0,0.312,0.234,8.6e-4,0.0724,0.614,161.943,77IAeEz8LEchPN8UNjaTJ2,316920,4,Foldin Clothes,Jillian
0.701,0.485,11,-10.305,0,0.364,0.367,6.31e-5,0.0852,0.496,78.863,1vvnYpYEMVB4aq9I6tHIEB,530253,4,4 Your Eyez Only,Jillian
0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-6,0.257,0.395,102.99,0NTMtAO2BV4tnGvw9EgBVq,219306,4,Bitch Better Have My Money,Jillian
0.44,0.869,6,-6.923,0,0.461,0.0548,0,0.327,0.48,180.118,4VUpgvJxbriXHrMrsb60HB,265880,4,Wet Dreamz - Live,Jillian
0.486,0.194,2,-15.265,1,0.0712,0.798,0.00624,0.114,0.048,70.031,5rmcjZTrE9JR1YrbNZDFNW,278920,4,She's Mine Pt. 2,Jillian
0.439,0.204,2,-15.165,1,0.0587,0.766,0.0913,0.284,0.0408,139.652,0HtOJj7Kl74s1Ngf3MWeif,209080,4,She's Mine Pt. 1,Jillian
0.475,0.577,7,-3.979,1,0.0341,0.219,0,0.121,0.319,169.897,1ceiWukdMtlzOFhiAMluOj,251600,4,California King Bed,Jillian
0.883,0.584,7,-2.102,0,0.0465,0.0392,4.39e-6,0.0869,0.784,144.975,7wVLads8CFKdKfKf09CDRw,161067,4,Consideration,Jillian
0.399,0.203,4,-11.649,1,0.0298,0.66,1.63e-4,0.27,0.405,134.202,10UDQ7qyclibQZeA8W9oH0,72080,4,James Joint,Jillian
0.619,0.806,3,-4.8,0,0.0483,0.272,0,0.0671,0.877,95,7xLooJiPfa5xpI1Xvm9Ja5,253080,4,Kiss It Better,Jillian
0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,4m6D70k5xMmCDCB19u7Bi0,219320,4,Work,Jillian
0.685,0.61,0,-5.221,0,0.0439,0.323,0,0.102,0.323,94.384,5I4ugX74O2xadBXW6BYrAQ,186467,3,Desperado,Jillian
0.42,0.466,9,-5.298,1,0.0326,0.0546,0.00389,0.298,0.185,115.004,6XMmChMU62XILB1evGYwTw,235587,4,Woo,Jillian
0.671,0.314,5,-8.091,0,0.244,0.11,0,0.0825,0.296,110.898,4DoQqJvURKxrPjcskj0IwI,191600,4,Needed Me,Jillian
0.509,0.38,7,-7.479,1,0.158,0.547,1.21e-6,0.36,0.249,127.88,3LRiQ984MtAuGKbzH4QSsE,133080,4,"Yeah, I Said It",Jillian
0.44,0.803,8,-5.415,1,0.0443,0.199,0.00282,0.0591,0.501,151.777,6Z2jgMpqSzKsZkyBWqYkv8,397093,4,Same Ol’ Mistakes,Jillian
0.53,0.391,10,-9.096,1,0.0286,0.751,6.97e-5,0.187,0.521,82.215,5bVsO7xrZIHheCoEHjBi8o,202507,4,Never Ending,Jillian
0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-5,0.0789,0.378,172.006,4JlYrtPZlMWkhCiMrLHUrP,224000,3,Love On The Brain,Jillian
0.292,0.567,3,-4.191,1,0.0416,0.112,1.01e-6,0.119,0.392,153.199,7uaHWKcM7udTdFxOvBTYkJ,120627,3,Higher,Jillian
0.494,0.17,10,-11.368,1,0.0337,0.895,0,0.139,0.145,80.098,1iNr6peSDziIlsJSS8Jxge,223213,4,Close To You,Jillian
0.418,0.672,0,-5.989,0,0.0429,0.00686,2.14e-6,0.277,0.353,82.134,2sHNQyTbE3ZvhjBFGqLxJU,88493,4,Goodnight Gotham,Jillian
0.685,0.852,1,-3.153,1,0.0846,0.181,0.00135,0.147,0.77,145.918,2eghogEKiH7hM70GYkF1XD,144227,4,Pose,Jillian
0.58,0.532,1,-5.668,0,0.0424,0.294,0,0.0948,0.39,112.049,6WAxKNbZoGNzQTIvdMqkFs,206400,4,Sex With Me,Jillian
0.169,0.269,5,-13.265,0,0.036,0.953,0.00828,0.111,0.173,74.847,4X5zaUdlRhvBWYnyQIKmH8,350059,3,Honeymoon,Jillian
0.4,0.494,1,-8.04,0,0.0367,0.713,3.34e-4,0.238,0.134,132.016,34rRFl0bz9PocxWuO2ca5J,290626,4,Music To Watch Boys To,Jillian
0.296,0.25,7,-10.088,1,0.0314,0.975,0.0187,0.0988,0.0898,102.031,44JxL1qNXXQYniZ5T3MUs9,290636,1,Terrence Loves You,Jillian
0.287,0.43,5,-10.014,0,0.033,0.269,5.79e-4,0.32,0.109,93.984,3sYDVtqO35oRSOIMx7dOqR,295093,4,Freak,Jillian
0.28,0.304,8,-18.57,1,0.0359,0.9,0.806,0.135,0.523,85.765,14Oj2lH9MMI761zeGgnsyR,81960,3,Burnt Norton - Interlude,Jillian
0.416,0.459,9,-9.977,0,0.0366,0.813,0.0428,0.102,0.175,135.689,1Yh4lOCbcskjSfYPDnn7EW,323280,4,Religion,Jillian
0.304,0.311,11,-9.647,0,0.0344,0.675,0.00195,0.12,0.115,117.68,21qg0IBZf8R12qHd9A3AA4,281093,4,Salvatore,Jillian
0.445,0.522,2,-8.007,1,0.0331,0.363,4.87e-4,0.0797,0.162,107.752,45pI8224KKX9Gx5fiyvEAh,365760,4,The Blackest Day,Jillian
0.284,0.372,8,-9.821,0,0.0356,0.782,1.83e-4,0.103,0.0853,98.181,302ZEWd1TDXvA4PLz0UQhj,295960,4,24,Jillian
0.34,0.361,1,-11.567,0,0.0294,0.636,0.421,0.259,0.0392,81.765,1DYRRZ5rSlc1PopnB7azLZ,323475,4,Swan Song,Jillian
0.327,0.351,9,-10.488,0,0.0327,0.316,5.93e-6,0.107,0.063,80.386,0iq0P0HYtpChhUNH5KuqQK,181897,4,Don't Let Me Be Misunderstood,Jillian
0.398,0.428,5,-8.292,0,0.0275,0.846,0.0338,0.185,0.111,81.017,5R65WfxdtxpTNSIloTfIdM,280653,3,God Knows I Tried,Jillian
0.536,0.486,11,-11.067,0,0.0346,0.244,0.00788,0.12,0.0968,131.988,7g3htkaLz4ETFn0cifwM3y,257573,4,High By The Beach,Jillian
0.282,0.464,11,-11.112,0,0.0533,0.544,0.215,0.111,0.0596,148.345,5jqNQZBwbZWQXPWfo0ygZF,295067,5,Art Deco,Jillian
0,0.729,2,-21.2,1,0,0.956,0.831,0,0,0,2jQIzjFeqCT3jOUi3dIlWB,4800,0,The Library - Intro,Jillian
0.452,0.559,6,-7.848,1,0.0453,0.0481,1.69e-6,0.109,0.365,132.814,2peoIrd4v8r4HXNPXePIXQ,209480,4,I.Crawl,Jillian
0.695,0.628,5,-8.627,1,0.145,0.337,0.219,0.143,0.21,119.949,4oRqSiVyGrwb8dnJBO6FNu,244653,4,II. Worldstar,Jillian
0.456,0.271,3,-17.243,1,0.041,0.871,0.534,0.527,0.528,97.258,5Bn2fo4Ri8ikJXmpiQBoL3,44533,4,Dial up,Jillian
0.613,0.684,5,-6.488,0,0.104,0.0534,0,0.0662,0.399,97.028,7pRcWov3NHxi0GDkKdbSb0,219747,4,I. The Worst Guys,Jillian
0.616,0.76,1,-8.732,1,0.244,0.0948,0.0186,0.345,0.377,116.316,2uMMGgkTOBisJpzyvMzNWm,231733,4,II. Shadows,Jillian
0.516,0.718,5,-8.571,0,0.257,0.15,0.0163,0.167,0.588,129.857,7yCw7WbWOIRYe7z2aRjAaA,210680,4,"III. Telegraph Ave. (""Oakland"" by Lloyd)",Jillian
0.644,0.479,4,-8.352,1,0.177,0.169,0,0.639,0.612,79.929,2rmq49FcJ4U3wh1Z7C9UxE,180680,4,IV. Sweatpants,Jillian
0.473,0.461,6,-6.474,0,0.333,0.149,0,0.0973,0.615,165.985,3Z2sglqDj1rDRMF5x0Sz2R,234213,4,3005,Jillian
0.262,0.13,7,-21.593,0,0.037,0.995,0.928,0.267,0.0731,169.819,2DxKSe9ZWmZUXGdbXCcPET,54453,4,Playing Around Before The Party Starts,Jillian
0.489,0.586,6,-10.37,1,0.355,0.249,0.00628,0.15,0.281,155.191,4raEiDlfGu9dgeOfqldy0b,91293,4,I. The Party,Jillian
0.699,0.572,10,-8.417,0,0.383,0.701,0.00274,0.188,0.164,92.191,3ebRmYrOYceH3NNowFoZVn,171773,4,II. No Exit,Jillian
0.657,0.397,10,-10.53,0,0.0681,0.392,0.78,0.197,0.528,100.09,7JSdsfOoM8ueAuqPOrjc4T,43973,4,Death By Numbers,Jillian
0.443,0.686,6,-9.744,0,0.0389,0.0614,0.126,0.118,0.149,79.769,2XSKbNkH4EeuvoOs8dliBH,344147,4,I. Flight Of The Navigator,Jillian
0.241,0.429,1,-10.901,1,0.0834,0.103,3.36e-4,0.272,0.0909,74.019,6vy95NfrMeUfaXpaTm4O53,290693,5,II. Zealots Of Stockholm [Free Information],Jillian
0.603,0.437,2,-11.789,0,0.06,0.641,0.00102,0.0721,0.501,139.466,2UOAaxhSOWDgSaIWYeoaJk,73400,4,III. Urn,Jillian
0.367,0.673,7,-8.46,1,0.111,0.0554,2.16e-4,0.539,0.308,77.773,2D5Dd3clzZGTv6H9mtAAQq,207053,4,I. Pink Toes,Jillian
0.574,0.717,2,-6.208,1,0.0517,0.00541,2.63e-4,0.0365,0.153,140.112,5WCuoYligCr05q99p5D50S,282427,4,II. Earth: The Oldest Computer (The Last Night),Jillian
0.597,0.629,1,-6.794,1,0.221,0.0184,0,0.127,0.485,80.124,4hZ9MbRJoxzDhx5WJlnDIA,342053,4,III. Life: The Biggest Troll [Andrew Auernheimer],Jillian
0.699,0.601,0,-6.48,1,0.0304,0.0972,1.17e-5,0.562,0.434,98.04,6olUplztLFFfU7fMYmFXOP,252013,4,Sober,Jillian
0.544,0.869,5,-8.363,0,0.0836,0.0746,1.27e-5,0.102,0.0647,104.622,7jWgkIrTDiB3vF8dm5AUyQ,309480,4,Pop Thieves (Make It Feel Good),Jillian
0.868,0.636,5,-5.691,0,0.0391,0.233,0.0125,0.112,0.304,109.954,7b9h63I7EafcW2pVS9pcUr,202667,4,Retro [ROUGH],Jillian
0.738,0.718,8,-5.905,1,0.0606,0.00725,0,0.127,0.491,100.055,1Xi28qSSoARTXiqMwb8Srg,190907,4,The Palisades,Jillian
0.46,0.768,9,-5.827,0,0.193,0.0176,0,0.0661,0.6,150.061,3L6S3Px2rdU0HprDo2Famq,216093,4,Poke,Jillian
0.792,0.416,7,-14.206,1,0.288,0.75,0.211,0.109,0.341,91.909,0BvV6bfJrzUgmT18lAgpeA,289987,4,Late Night In Kauai,Jillian
0.573,0.438,8,-9.306,1,0.0449,0.013,0.0867,0.117,0.133,165.997,7u0hfStBmf1j0yiD3Em39J,225867,4,V. 3005 - Beach Picnic Version,Jillian
0.556,0.45,5,-11.874,1,0.0338,0.0105,0.0483,0.0707,0.25,117.99,4r0GVpjSsKSR1biv4fOoa5,379227,3,Me and Your Mama,Jillian
0.783,0.803,4,-6.266,0,0.0805,0.0158,0.016,0.681,0.945,148.227,5LTgI9VsuL3NKrv2WHBgNx,224253,4,Have Some Love,Jillian
0.724,0.767,11,-7.913,0,0.0955,0.09,0.199,0.198,0.648,87.992,6D2w3GPnTpLJt56dHEIuWW,216840,4,Boogieman,Jillian
0.653,0.411,0,-11.986,1,0.127,0.503,9.69e-4,0.067,0.468,160.055,73kAUSAht4YOR7xNPmNb2L,281813,4,Zombies,Jillian
0.498,0.949,5,-5.918,1,0.0704,2.69e-4,1.61e-5,0.396,0.574,91.316,2u9kn2AZkrMCb11SuaGGGi,125120,4,Riot,Jillian
0.745,0.356,1,-10.425,1,0.0941,0.172,0.00943,0.123,0.607,160.033,3kxfsdsCpFgN412fpnW85Y,326933,4,Redbone,Jillian
0.878,0.436,3,-11.184,1,0.558,0.306,0,0.112,0.861,148.94,5sHde7fFQ5TthEulnBllhi,165267,4,California,Jillian
